"id","province_id","city_id","city","checksum","latitude","longitude","city_weibo","total_occurrences","word_occurrences"
"577","400","46","Tǔ'ěrqí 土耳其","400#46","38.963745","35.243322","海外 土耳其","3967","1672"
"578","400","1000","Unknown","400#1000","26.804413","104.012075","海外","426805","46516"
"579","1081","17","Unknown","1081#17","","","","0","0"
"580","0","0","Unknown","0#0","","","","110211","14676"
"581","11","0","Unknown","11#0","","","","10653","2888"
"582","52","0","Unknown","52#0","","","","27","25"
"583","31","0","Unknown","31#0","","","","444","247"
"584","71","15","南投县","71#15","23.06475","121.081745","台灣 南投县","535","336"
"585","100","0","Unknown","100#0","","","","3718","1420"
"586","46","0","Unknown","46#0","","","","1123","601"
"587","71","22","台东县","71#22","22.984612","120.987632","台灣 台东县","993","552"
"588","100","1","Unknown","100#1","","","","2119","1013"
"589","50","0","Unknown","50#0","","","","44","42"
"590","41","0","Unknown","41#0","","","","24","24"
"591","71","0","Unknown","71#0","","","","125","98"
"592","400","0","Unknown","400#0","","","","275","156"
"593","32","0","Unknown","32#0","","","","36","30"
"594","100","5","Unknown","100#5","","","","591","349"
"595","1033","3","Unknown","1033#3","","","","52","46"
"596","1033","6","Unknown","1033#6","","","","6","6"
"597","12","0","Unknown","12#0","","","","168","121"
"598","71","17","嘉义县","71#17","23.058752","121.331053","台灣 嘉义县","860","501"
"599","0","1000","Unknown","0#1000","","","","99","79"
"600","15","0","Unknown","15#0","","","","31","30"
"601","37","0","Unknown","37#0","","","","84","63"
"602","100","6","Unknown","100#6","","","","214","142"
"603","1035","2","Unknown","1035#2","","","","75","63"
"604","100","29","Unknown","100#29","","","","90","59"
"605","100","2","Unknown","100#2","","","","480","309"
"606","100","3","Unknown","100#3","","","","582","345"
"607","81","0","Unknown","81#0","","","","183","136"
"608","100","13","Unknown","100#13","","","","37","35"
"609","100","7","Unknown","100#7","","","","55","46"
"610","31","11","Unknown","31#11","","","","11","11"
"611","100","10","Unknown","100#10","","","","105","77"
"612","100","83","Unknown","100#83","","","","218","159"
"613","44","0","Unknown","44#0","","","","27","26"
"614","100","4","Unknown","100#4","","","","204","138"
"615","42","0","Unknown","42#0","","","","89","67"
"616","100","19","Unknown","100#19","","","","78","63"
"617","100","16","Unknown","100#16","","","","149","113"
"618","34","0","Unknown","34#0","","","","6","6"
"619","100","12","Unknown","100#12","","","","0","0"
"620","1035","6","Unknown","1035#6","","","","1","1"
"621","32","18","Unknown","32#18","","","","258","166"
"622","31","2","Unknown","31#2","","","","67","54"
"623","100","11","Unknown","100#11","","","","135","94"
"624","82","0","Unknown","82#0","","","","53","43"
"625","44","10","Unknown","44#10","","","","65","50"
"626","100","9","Unknown","100#9","","","","15","14"
"627","44","11","Unknown","44#11","","","","3","3"
"628","100","8","Unknown","100#8","","","","49","45"
"629","43","0","Unknown","43#0","","","","73","52"
"630","400","52","Unknown","400#52","","","","4","4"
"631","1100","1000","Unknown","1100#1000","","","","14","14"
"632","81","20","Unknown","81#20","","","","11","11"
"633","35","15","Unknown","35#15","","","","21","20"
"634","100","15","Unknown","100#15","","","","147","107"
"635","81","29","Unknown","81#29","","","","16","14"
"636","100","21","Unknown","100#21","","","","88","59"
"637","100","20","Unknown","100#20","","","","45","37"
"638","65","0","Unknown","65#0","","","","16","14"
"639","11","10","Unknown","11#10","","","","33","32"
"640","100","51","Unknown","100#51","","","","21","20"
"641","81","32","Unknown","81#32","","","","11","9"
"642","100","14","Unknown","100#14","","","","75","55"
"643","54","0","Unknown","54#0","","","","84","54"
"644","50","16","Unknown","50#16","","","","2","2"
"645","37","22","Unknown","37#22","","","","32","24"
"646","1044","6","Unknown","1044#6","","","","6","6"
"647","100","25","Unknown","100#25","","","","0","0"
"648","82","20","Unknown","82#20","","","","3","3"
"649","100","27","Unknown","100#27","","","","71","45"
"650","100","28","Unknown","100#28","","","","6","6"
"651","64","11","Unknown","64#11","","","","28","24"
"652","61","0","Unknown","61#0","","","","124","92"
"653","11","45","Unknown","11#45","","","","1","1"
